Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock_code,data_fetched_on
2025-04-22 09:30:00-04:00,98.76499938964844,98.88990020751953,98.06999969482422,98.11000061035156,11723267,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:31:00-04:00,98.11000061035156,98.36000061035156,97.97000122070312,98.2750015258789,1702779,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:32:00-04:00,98.29000091552734,98.33000183105469,97.7249984741211,98.16000366210938,1736589,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:33:00-04:00,98.15679931640625,98.16000366210938,97.44999694824219,97.72000122070312,1441330,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:34:00-04:00,97.72000122070312,97.82990264892578,97.36000061035156,97.52999877929688,1165804,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:35:00-04:00,97.52999877929688,97.86000061035156,97.43000030517578,97.76499938964844,1242805,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:36:00-04:00,97.77549743652344,98.08000183105469,97.52999877929688,98.08000183105469,1129538,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:37:00-04:00,98.07499694824219,98.31999969482422,97.92050170898438,98.22119903564453,1406528,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:38:00-04:00,98.2249984741211,98.23999786376953,98.0,98.05480194091797,772751,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:39:00-04:00,98.06999969482422,98.4800033569336,97.83999633789062,98.41000366210938,1615819,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:40:00-04:00,98.4000015258789,98.41999816894531,98.18000030517578,98.2885971069336,1016380,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:41:00-04:00,98.28500366210938,98.69000244140625,98.2699966430664,98.58499908447266,1342979,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:42:00-04:00,98.58000183105469,98.65679931640625,98.33000183105469,98.47000122070312,927447,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:43:00-04:00,98.47000122070312,98.52999877929688,98.30000305175781,98.5,819723,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:44:00-04:00,98.50990295410156,98.86000061035156,98.50900268554688,98.7300033569336,1277245,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:45:00-04:00,98.73500061035156,99.08000183105469,98.67009735107422,99.05999755859375,1649573,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:46:00-04:00,99.06780242919922,99.2699966430664,98.83999633789062,99.19000244140625,1419268,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:47:00-04:00,99.19499969482422,99.20999908447266,98.70999908447266,98.81749725341797,1389823,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:48:00-04:00,98.81500244140625,99.05999755859375,98.76000213623047,98.81500244140625,934553,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:49:00-04:00,98.81500244140625,98.93000030517578,98.66000366210938,98.92030334472656,732500,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:50:00-04:00,98.91999816894531,98.95989990234375,98.6500015258789,98.81999969482422,861356,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:51:00-04:00,98.81500244140625,98.87000274658203,98.62999725341797,98.72000122070312,626688,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:52:00-04:00,98.72000122070312,98.73999786376953,98.54000091552734,98.56900024414062,719416,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:53:00-04:00,98.56999969482422,98.68000030517578,98.46009826660156,98.57499694824219,827796,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:54:00-04:00,98.58000183105469,98.71499633789062,98.5199966430664,98.67500305175781,601370,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:55:00-04:00,98.67859649658203,98.69409942626953,98.48999786376953,98.53990173339844,662748,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:56:00-04:00,98.53939819335938,98.62000274658203,98.4800033569336,98.59500122070312,561476,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:57:00-04:00,98.60870361328125,98.69999694824219,98.51000213623047,98.69999694824219,508416,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:58:00-04:00,98.69999694824219,98.80000305175781,98.67500305175781,98.7511978149414,647506,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 09:59:00-04:00,98.7699966430664,98.98999786376953,98.75160217285156,98.93990325927734,853230,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:00:00-04:00,98.94000244140625,98.98999786376953,98.77999877929688,98.97889709472656,731744,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:01:00-04:00,98.9800033569336,99.04000091552734,98.8499984741211,98.8947982788086,617870,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:02:00-04:00,98.88999938964844,98.9800033569336,98.66999816894531,98.7656021118164,523906,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:03:00-04:00,98.7699966430664,98.81999969482422,98.71499633789062,98.7249984741211,394796,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:04:00-04:00,98.7300033569336,98.87699890136719,98.63999938964844,98.82499694824219,566515,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:05:00-04:00,98.82499694824219,98.96099853515625,98.66999816894531,98.69499969482422,721494,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:06:00-04:00,98.69000244140625,98.85900115966797,98.66000366210938,98.8479995727539,504880,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:07:00-04:00,98.8499984741211,98.87000274658203,98.75,98.78500366210938,442744,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:08:00-04:00,98.78500366210938,98.97000122070312,98.7750015258789,98.88500213623047,517854,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:09:00-04:00,98.88500213623047,99.13999938964844,98.88500213623047,99.08499908447266,913737,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:10:00-04:00,99.08999633789062,99.26000213623047,99.08999633789062,99.1980972290039,836741,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:11:00-04:00,99.19010162353516,99.2300033569336,99.05000305175781,99.11000061035156,622037,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:12:00-04:00,99.12000274658203,99.13860321044922,98.94000244140625,98.98999786376953,673585,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:13:00-04:00,98.98989868164062,99.03500366210938,98.9000015258789,98.92680358886719,512088,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:14:00-04:00,98.91999816894531,99.04989624023438,98.88999938964844,99.0250015258789,472884,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:15:00-04:00,99.0250015258789,99.04000091552734,98.81999969482422,98.86000061035156,532177,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:16:00-04:00,98.87000274658203,98.9800033569336,98.81999969482422,98.83000183105469,390364,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:17:00-04:00,98.83999633789062,98.9000015258789,98.7750015258789,98.86000061035156,573103,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:18:00-04:00,98.86000061035156,98.93000030517578,98.80999755859375,98.91999816894531,347050,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:19:00-04:00,98.92500305175781,99.0199966430664,98.91840362548828,98.97000122070312,487878,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:20:00-04:00,98.97000122070312,99.14700317382812,98.94999694824219,99.08000183105469,598924,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:21:00-04:00,99.08000183105469,99.33999633789062,99.06099700927734,99.33000183105469,862706,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:22:00-04:00,99.33000183105469,99.37999725341797,99.16000366210938,99.20999908447266,819131,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:23:00-04:00,99.22949981689453,99.30999755859375,99.12000274658203,99.1488037109375,496820,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:24:00-04:00,99.14769744873047,99.2300033569336,99.05999755859375,99.2249984741211,513614,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:25:00-04:00,99.2300033569336,99.2300033569336,99.06999969482422,99.1050033569336,350042,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:26:00-04:00,99.11000061035156,99.15499877929688,98.9800033569336,99.08000183105469,654385,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:27:00-04:00,99.06890106201172,99.08000183105469,98.95999908447266,98.99500274658203,529460,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:28:00-04:00,98.98500061035156,99.00129699707031,98.81999969482422,98.83499908447266,570651,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:29:00-04:00,98.83499908447266,99.05000305175781,98.78500366210938,99.02870178222656,672189,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:30:00-04:00,99.0250015258789,99.05000305175781,98.8499984741211,98.86029815673828,514637,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:31:00-04:00,98.85600280761719,98.98999786376953,98.79000091552734,98.97000122070312,520736,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:32:00-04:00,98.96820068359375,99.04000091552734,98.9009017944336,99.01499938964844,440193,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:33:00-04:00,99.01820373535156,99.0199966430664,98.83999633789062,98.91500091552734,376496,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:34:00-04:00,98.92500305175781,98.94499969482422,98.88999938964844,98.92500305175781,320688,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:35:00-04:00,98.92500305175781,98.94000244140625,98.69999694824219,98.7750015258789,634502,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:36:00-04:00,98.77010345458984,98.86000061035156,98.7300033569336,98.7699966430664,651402,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:37:00-04:00,98.7699966430664,98.9000015258789,98.70999908447266,98.8949966430664,488197,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:38:00-04:00,98.9000015258789,98.9000015258789,98.72000122070312,98.86499786376953,492819,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:39:00-04:00,98.86029815673828,99.0,98.86029815673828,98.98999786376953,511138,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:40:00-04:00,98.98500061035156,99.02999877929688,98.87000274658203,98.90499877929688,408453,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:41:00-04:00,98.90699768066406,98.9800033569336,98.87000274658203,98.87999725341797,370020,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:42:00-04:00,98.87999725341797,98.88500213623047,98.73999786376953,98.84500122070312,460549,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:43:00-04:00,98.84500122070312,98.87000274658203,98.78500366210938,98.8499984741211,256274,0.0,0.0,NVDA,2025-05-05 10:43:56
2025-04-22 10:44:00-04:00,98.84860229492188,98.8550033569336,98.7699966430664,98.83879852294922,259490,0.0,0.0,NVDA,2025-05-05 10:43:56
