Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock_code,data_fetched_on
2025-04-16 09:30:00-04:00,104.55000305175781,105.43489837646484,104.3499984741211,105.25,26967069,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:31:00-04:00,105.25,106.1500015258789,104.87000274658203,105.66999816894531,3446068,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:32:00-04:00,105.66999816894531,106.4000015258789,105.41809844970703,106.3499984741211,2333528,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:33:00-04:00,106.3499984741211,106.4000015258789,105.6500015258789,105.8499984741211,2424622,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:34:00-04:00,105.83869934082031,106.30000305175781,105.68000030517578,105.80000305175781,2060906,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:35:00-04:00,105.80000305175781,106.12940216064453,105.5999984741211,105.94000244140625,1836754,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:36:00-04:00,105.93599700927734,106.23989868164062,105.61000061035156,106.01000213623047,1822907,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:37:00-04:00,106.0199966430664,106.4000015258789,105.91100311279297,106.27999877929688,1708317,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:38:00-04:00,106.2699966430664,106.66699981689453,106.06999969482422,106.37999725341797,1733920,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:39:00-04:00,106.37999725341797,106.38999938964844,106.18000030517578,106.2750015258789,1266536,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:40:00-04:00,106.2750015258789,106.40499877929688,106.0199966430664,106.34870147705078,1696542,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:41:00-04:00,106.34510040283203,106.6050033569336,106.30000305175781,106.44999694824219,1443485,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:42:00-04:00,106.45960235595703,106.79000091552734,106.36000061035156,106.61000061035156,1462938,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:43:00-04:00,106.61009979248047,106.62999725341797,105.95999908447266,106.22000122070312,1750180,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:44:00-04:00,106.2300033569336,106.25499725341797,105.87999725341797,106.02999877929688,1297752,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:45:00-04:00,106.04000091552734,106.29989624023438,105.9000015258789,105.9749984741211,1274518,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:46:00-04:00,105.97000122070312,106.08999633789062,105.73999786376953,105.93499755859375,1401165,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:47:00-04:00,105.94999694824219,106.39990234375,105.91999816894531,106.33999633789062,1236015,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:48:00-04:00,106.34400177001953,106.3666000366211,105.99500274658203,106.125,1076835,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:49:00-04:00,106.12750244140625,106.3499984741211,105.77020263671875,105.85929870605469,1353147,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:50:00-04:00,105.8499984741211,106.06999969482422,105.69499969482422,106.02999877929688,1283073,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:51:00-04:00,106.04000091552734,106.19000244140625,105.72000122070312,105.82009887695312,1097191,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:52:00-04:00,105.81999969482422,105.96990203857422,105.68000030517578,105.7750015258789,849561,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:53:00-04:00,105.77970123291016,105.77999877929688,105.48999786376953,105.58999633789062,1331272,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:54:00-04:00,105.58999633789062,105.9000015258789,105.48500061035156,105.74500274658203,1466107,0.0,0.0,NVDA,2025-05-05 10:46:09
2025-04-16 09:55:00-04:00,105.73999786376953,105.73999786376953,105.47000122070312,105.65299987792969,817573,0.0,0.0,NVDA,2025-05-05 10:46:09
